date,store_id,product_id,sales,promo,holiday,weekend,stockout,unit_price,revenue
2024-08-12,S2,P3,24,0,0,0,0,7.75,186.00
2024-08-13,S1,P1,37,0,0,0,0,9.99,369.63
2024-08-13,S1,P2,31,0,0,0,0,12.50,387.50
2024-08-13,S1,P3,31,0,0,0,0,7.75,240.25
2024-08-13,S2,P1,48,0,0,0,0,9.99,479.52
2024-08-13,S2,P2,40,0,0,0,0,12.50,500.00
2024-08-13,S2,P3,28,0,0,0,0,7.75,217.00
2024-08-14,S1,P1,17,0,0,0,1,9.99,169.83
2024-08-14,S1,P2,32,0,0,0,0,12.50,400.00
2024-08-14,S1,P3,27,0,0,0,0,7.75,209.25
2024-08-14,S2,P1,52,1,0,0,0,8.99,467.48
2024-08-14,S2,P2,41,0,0,0,0,12.50,512.50
2024-08-14,S2,P3,27,0,0,0,0,7.75,209.25
2024-08-15,S1,P1,35,0,0,0,0,9.99,349.65
2024-08-15,S1,P2,32,0,0,0,0,12.50,400.00
2024-08-15,S1,P3,26,0,0,0,0,7.75,201.50
2024-08-15,S2,P1,52,1,0,0,0,8.99,467.48
2024-08-15,S2,P2,39,0,0,0,0,12.50,487.50
2024-08-15,S2,P3,27,0,0,0,0,7.75,209.25
2024-08-16,S1,P1,40,0,0,0,0,9.99,399.60
2024-08-16,S1,P2,37,0,0,0,0,12.50,462.50
2024-08-16,S1,P3,32,0,0,0,0,7.75,248.00
2024-08-16,S2,P1,56,1,0,0,0,8.99,503.44
2024-08-16,S2,P2,41,0,0,0,0,12.50,512.50
2024-08-16,S2,P3,31,0,0,0,0,7.75,240.25
2024-08-17,S1,P1,42,0,0,1,0,9.99,419.58
2024-08-17,S1,P2,36,0,0,1,0,12.50,450.00
2024-08-17,S1,P3,33,0,0,1,0,7.75,255.75
2024-08-17,S2,P1,49,0,0,1,0,9.99,489.51
2024-08-17,S2,P2,37,0,0,1,0,12.50,462.50
2024-08-17,S2,P3,31,0,0,1,0,7.75,240.25
2024-08-18,S1,P1,34,0,0,1,0,9.99,339.66
2024-08-18,S1,P2,32,0,0,1,0,12.50,400.00
2024-08-18,S1,P3,33,0,0,1,0,7.75,255.75
2024-08-18,S2,P1,46,0,0,1,0,9.99,459.54
2024-08-18,S2,P2,36,0,0,1,0,12.50,450.00
2024-08-18,S2,P3,23,0,0,1,0,7.75,178.25
2024-08-19,S1,P1,38,0,0,0,0,9.99,379.62
2024-08-19,S1,P2,28,0,0,0,0,12.50,350.00
2024-08-19,S1,P3,26,0,0,0,0,7.75,201.50
2024-08-19,S2,P1,44,0,0,0,0,9.99,439.56
2024-08-19,S2,P2,38,0,0,0,0,12.50,475.00
2024-08-19,S2,P3,21,0,0,0,0,7.75,162.75
2024-08-20,S1,P1,36,0,0,0,0,9.99,359.64
2024-08-20,S1,P2,36,0,0,0,0,12.50,450.00
2024-08-20,S1,P3,29,0,0,0,0,7.75,224.75
2024-08-20,S2,P1,42,0,0,0,0,9.99,419.58
2024-08-20,S2,P2,36,0,0,0,0,12.50,450.00
2024-08-20,S2,P3,26,0,0,0,0,7.75,201.50
2024-08-21,S1,P1,35,0,0,0,0,9.99,349.65
2024-08-21,S1,P2,27,0,0,0,0,12.50,337.50
2024-08-21,S1,P3,30,0,0,0,0,7.75,232.50
2024-08-21,S2,P1,39,0,0,0,0,9.99,389.61
2024-08-21,S2,P2,41,0,0,0,0,12.50,512.50
2024-08-21,S2,P3,23,0,0,0,0,7.75,178.25
2024-08-22,S1,P1,38,0,0,0,0,9.99,379.62
2024-08-22,S1,P2,31,0,0,0,0,12.50,387.50
2024-08-22,S1,P3,25,0,0,0,0,7.75,193.75
2024-08-22,S2,P1,44,0,0,0,0,9.99,439.56
2024-08-22,S2,P2,39,0,0,0,0,12.50,487.50
2024-08-22,S2,P3,25,0,0,0,0,7.75,193.75
2024-08-23,S1,P1,38,0,0,0,0,9.99,379.62
2024-08-23,S1,P2,42,0,0,0,0,12.50,525.00
2024-08-23,S1,P3,33,0,0,0,0,7.75,255.75
2024-08-23,S2,P1,46,0,0,0,0,9.99,459.54
2024-08-23,S2,P2,37,0,0,0,0,12.50,462.50
2024-08-23,S2,P3,34,0,0,0,0,7.75,263.50
2024-08-24,S1,P1,37,0,0,1,0,9.99,369.63
2024-08-24,S1,P2,30,0,0,1,0,12.50,375.00
2024-08-24,S1,P3,27,0,0,1,0,7.75,209.25
2024-08-24,S2,P1,43,0,0,1,0,9.99,429.57
2024-08-24,S2,P2,42,0,0,1,0,12.50,525.00
2024-08-24,S2,P3,29,0,0,1,0,7.75,224.75
2024-08-25,S1,P1,31,0,0,1,0,9.99,309.69
2024-08-25,S1,P2,36,0,0,1,0,12.50,450.00
2024-08-25,S1,P3,35,1,0,1,0,6.98,244.30
2024-08-25,S2,P1,44,0,0,1,0,9.99,439.56
2024-08-25,S2,P2,38,0,0,1,0,12.50,475.00
2024-08-25,S2,P3,28,0,0,1,0,7.75,217.00
2024-08-26,S1,P1,35,0,0,0,0,9.99,349.65
2024-08-26,S1,P2,27,0,0,0,0,12.50,337.50
2024-08-26,S1,P3,31,1,0,0,0,6.98,216.38
2024-08-26,S2,P1,45,0,0,0,0,9.99,449.55
2024-08-26,S2,P2,38,0,0,0,0,12.50,475.00
2024-08-26,S2,P3,23,0,0,0,0,7.75,178.25
2024-08-27,S1,P1,40,0,0,0,0,9.99,399.60
2024-08-27,S1,P2,33,0,0,0,0,12.50,412.50
2024-08-27,S1,P3,36,1,0,0,0,6.98,251.28
2024-08-27,S2,P1,49,0,0,0,0,9.99,489.51
2024-08-27,S2,P2,41,0,0,0,0,12.50,512.50
2024-08-27,S2,P3,23,0,0,0,0,7.75,178.25
2024-08-28,S1,P1,33,0,0,0,0,9.99,329.67
2024-08-28,S1,P2,30,0,0,0,0,12.50,375.00
2024-08-28,S1,P3,27,0,0,0,0,7.75,209.25
2024-08-28,S2,P1,42,0,0,0,0,9.99,419.58
2024-08-28,S2,P2,38,0,0,0,0,12.50,475.00
2024-08-28,S2,P3,27,0,0,0,0,7.75,209.25
2024-08-29,S1,P1,35,0,0,0,0,9.99,349.65
2024-08-29,S1,P2,34,0,0,0,0,12.50,425.00
2024-08-29,S1,P3,28,0,0,0,0,7.75,217.00
2024-08-29,S2,P1,39,0,0,0,0,9.99,389.61
2024-08-29,S2,P2,37,0,0,0,0,12.50,462.50
2024-08-29,S2,P3,35,1,0,0,0,6.98,244.30
2024-08-30,S1,P1,40,0,0,0,0,9.99,399.60
2024-08-30,S1,P2,41,0,0,0,0,12.50,512.50
2024-08-30,S1,P3,30,0,0,0,0,7.75,232.50
2024-08-30,S2,P1,46,0,0,0,0,9.99,459.54
2024-08-30,S2,P2,44,0,0,0,0,12.50,550.00
2024-08-30,S2,P3,40,1,0,0,0,6.98,279.20
2024-08-31,S1,P1,40,0,0,1,0,9.99,399.60
2024-08-31,S1,P2,36,0,0,1,0,12.50,450.00
2024-08-31,S1,P3,29,0,0,1,0,7.75,224.75
2024-08-31,S2,P1,48,0,0,1,0,9.99,479.52
2024-08-31,S2,P2,41,0,0,1,0,12.50,512.50
2024-08-31,S2,P3,37,1,0,1,0,6.98,258.26
2024-09-01,S1,P1,34,0,0,1,0,9.99,339.66
2024-09-01,S1,P2,35,0,0,1,0,12.50,437.50
2024-09-01,S1,P3,30,0,0,1,0,7.75,232.50
2024-09-01,S2,P1,45,0,0,1,0,9.99,449.55
2024-09-01,S2,P2,36,0,0,1,0,12.50,450.00
2024-09-01,S2,P3,25,0,0,1,0,7.75,193.75
2024-09-02,S1,P1,34,0,0,0,0,9.99,339.66
2024-09-02,S1,P2,29,0,0,0,0,12.50,362.50
2024-09-02,S1,P3,26,0,0,0,0,7.75,201.50
2024-09-02,S2,P1,39,0,0,0,0,9.99,389.61
2024-09-02,S2,P2,35,0,0,0,0,12.50,437.50
2024-09-02,S2,P3,20,0,0,0,0,7.75,155.00
2024-09-03,S1,P1,40,0,0,0,0,9.99,399.60
2024-09-03,S1,P2,31,0,0,0,0,12.50,387.50
2024-09-03,S1,P3,37,0,0,0,0,7.75,286.75
2024-09-03,S2,P1,43,0,0,0,0,9.99,429.57
2024-09-03,S2,P2,35,0,0,0,0,12.50,437.50
2024-09-03,S2,P3,25,0,0,0,0,7.75,193.75
2024-09-04,S1,P1,35,0,0,0,0,9.99,349.65
2024-09-04,S1,P2,35,0,0,0,0,12.50,437.50
2024-09-04,S1,P3,28,0,0,0,0,7.75,217.00
2024-09-04,S2,P1,45,0,0,0,0,9.99,449.55
2024-09-04,S2,P2,38,0,0,0,0,12.50,475.00
2024-09-04,S2,P3,31,0,0,0,0,7.75,240.25
2024-09-05,S1,P1,37,0,0,0,0,9.99,369.63
2024-09-05,S1,P2,44,1,0,0,0,11.25,495.00
2024-09-05,S1,P3,25,0,0,0,0,7.75,193.75
2024-09-05,S2,P1,41,0,0,0,0,9.99,409.59
2024-09-05,S2,P2,44,0,0,0,0,12.50,550.00
2024-09-05,S2,P3,29,0,0,0,0,7.75,224.75
2024-09-06,S1,P1,39,0,0,0,0,9.99,389.61
2024-09-06,S1,P2,44,1,0,0,0,11.25,495.00
2024-09-06,S1,P3,29,0,0,0,0,7.75,224.75
2024-09-06,S2,P1,51,0,0,0,0,9.99,509.49
2024-09-06,S2,P2,40,0,0,0,0,12.50,500.00
2024-09-06,S2,P3,25,0,0,0,0,7.75,193.75
2024-09-07,S1,P1,43,0,0,1,0,9.99,429.57
2024-09-07,S1,P2,46,1,0,1,0,11.25,517.50
2024-09-07,S1,P3,26,0,0,1,0,7.75,201.50
2024-09-07,S2,P1,48,0,0,1,0,9.99,479.52
2024-09-07,S2,P2,40,0,0,1,0,12.50,500.00
2024-09-07,S2,P3,30,0,0,1,0,7.75,232.50
2024-09-08,S1,P1,37,0,0,1,0,9.99,369.63
2024-09-08,S1,P2,36,0,0,1,0,12.50,450.00
2024-09-08,S1,P3,29,0,0,1,0,7.75,224.75
2024-09-08,S2,P1,38,0,0,1,0,9.99,379.62
2024-09-08,S2,P2,37,0,0,1,0,12.50,462.50
2024-09-08,S2,P3,23,0,0,1,0,7.75,178.25
2024-09-09,S1,P1,33,0,0,0,0,9.99,329.67
2024-09-09,S1,P2,32,0,0,0,0,12.50,400.00
2024-09-09,S1,P3,29,0,0,0,0,7.75,224.75
2024-09-09,S2,P1,40,0,0,0,0,9.99,399.60
2024-09-09,S2,P2,42,1,0,0,0,11.25,472.50
2024-09-09,S2,P3,26,0,0,0,0,7.75,201.50
2024-09-10,S1,P1,35,0,0,0,0,9.99,349.65
2024-09-10,S1,P2,33,0,0,0,0,12.50,412.50
2024-09-10,S1,P3,28,0,0,0,0,7.75,217.00
2024-09-10,S2,P1,42,0,0,0,0,9.99,419.58
2024-09-10,S2,P2,41,1,0,0,0,11.25,461.25
2024-09-10,S2,P3,23,0,0,0,0,7.75,178.25
2024-09-11,S1,P1,36,0,0,0,0,9.99,359.64
2024-09-11,S1,P2,34,0,0,0,0,12.50,425.00
2024-09-11,S1,P3,28,0,0,0,0,7.75,217.00
2024-09-11,S2,P1,48,0,0,0,0,9.99,479.52
2024-09-11,S2,P2,42,1,0,0,0,11.25,472.50
2024-09-11,S2,P3,13,0,0,0,1,7.75,100.75
2024-09-12,S1,P1,33,0,0,0,0,9.99,329.67
2024-09-12,S1,P2,28,0,0,0,0,12.50,350.00
2024-09-12,S1,P3,27,0,0,0,0,7.75,209.25
2024-09-12,S2,P1,40,0,0,0,0,9.99,399.60
2024-09-12,S2,P2,40,0,0,0,0,12.50,500.00
2024-09-12,S2,P3,24,0,0,0,0,7.75,186.00
2024-09-13,S1,P1,41,0,0,0,0,9.99,409.59
2024-09-13,S1,P2,32,0,0,0,0,12.50,400.00
2024-09-13,S1,P3,29,0,0,0,0,7.75,224.75
2024-09-13,S2,P1,45,0,0,0,0,9.99,449.55
2024-09-13,S2,P2,37,0,0,0,0,12.50,462.50
2024-09-13,S2,P3,29,0,0,0,0,7.75,224.75
2024-09-14,S1,P1,34,0,0,1,0,9.99,339.66
2024-09-14,S1,P2,33,0,0,1,0,12.50,412.50
2024-09-14,S1,P3,30,0,0,1,0,7.75,232.50
2024-09-14,S2,P1,40,0,0,1,0,9.99,399.60
2024-09-14,S2,P2,39,0,0,1,0,12.50,487.50
2024-09-14,S2,P3,28,0,0,1,0,7.75,217.00
2024-09-15,S1,P1,34,0,0,1,0,9.99,339.66
2024-09-15,S1,P2,30,0,0,1,0,12.50,375.00
2024-09-15,S1,P3,26,0,0,1,0,7.75,201.50
2024-09-15,S2,P1,39,0,0,1,0,9.99,389.61
2024-09-15,S2,P2,38,0,0,1,0,12.50,475.00
2024-09-15,S2,P3,29,0,0,1,0,7.75,224.75
2024-09-16,S1,P1,43,1,0,0,0,8.99,386.57
2024-09-16,S1,P2,28,0,0,0,0,12.50,350.00
2024-09-16,S1,P3,28,0,0,0,0,7.75,217.00
2024-09-16,S2,P1,41,0,0,0,0,9.99,409.59
2024-09-16,S2,P2,35,0,0,0,0,12.50,437.50
2024-09-16,S2,P3,21,0,0,0,0,7.75,162.75
2024-09-17,S1,P1,44,1,0,0,0,8.99,395.56
2024-09-17,S1,P2,34,0,0,0,0,12.50,425.00
2024-09-17,S1,P3,29,0,0,0,0,7.75,224.75
2024-09-17,S2,P1,46,0,0,0,0,9.99,459.54
2024-09-17,S2,P2,33,0,0,0,0,12.50,412.50
2024-09-17,S2,P3,23,0,0,0,0,7.75,178.25
2024-09-18,S1,P1,48,1,0,0,0,8.99,431.52
2024-09-18,S1,P2,33,0,0,0,0,12.50,412.50
2024-09-18,S1,P3,29,0,0,0,0,7.75,224.75
2024-09-18,S2,P1,47,0,0,0,0,9.99,469.53
2024-09-18,S2,P2,33,0,0,0,0,12.50,412.50
2024-09-18,S2,P3,22,0,0,0,0,7.75,170.50
2024-09-19,S1,P1,35,0,0,0,0,9.99,349.65
2024-09-19,S1,P2,28,0,0,0,0,12.50,350.00
2024-09-19,S1,P3,27,0,0,0,0,7.75,209.25
2024-09-19,S2,P1,45,0,0,0,0,9.99,449.55
2024-09-19,S2,P2,32,0,0,0,0,12.50,400.00
2024-09-19,S2,P3,28,0,0,0,0,7.75,217.00
2024-09-20,S1,P1,39,0,0,0,0,9.99,389.61
2024-09-20,S1,P2,39,0,0,0,0,12.50,487.50
2024-09-20,S1,P3,31,0,0,0,0,7.75,240.25
2024-09-20,S2,P1,54,1,0,0,0,8.99,485.46
2024-09-20,S2,P2,40,0,0,0,0,12.50,500.00
2024-09-20,S2,P3,31,0,0,0,0,7.75,240.25
2024-09-21,S1,P1,43,0,0,1,0,9.99,429.57
2024-09-21,S1,P2,35,0,0,1,0,12.50,437.50
2024-09-21,S1,P3,24,0,0,1,0,7.75,186.00
2024-09-21,S2,P1,58,1,0,1,0,8.99,521.42
2024-09-21,S2,P2,38,0,0,1,0,12.50,475.00
2024-09-21,S2,P3,27,0,0,1,0,7.75,209.25
2024-09-22,S1,P1,35,0,0,1,0,9.99,349.65
2024-09-22,S1,P2,27,0,0,1,0,12.50,337.50
2024-09-22,S1,P3,28,0,0,1,0,7.75,217.00
2024-09-22,S2,P1,46,1,0,1,0,8.99,413.54
2024-09-22,S2,P2,38,0,0,1,0,12.50,475.00
2024-09-22,S2,P3,26,0,0,1,0,7.75,201.50
2024-09-23,S1,P1,38,0,0,0,0,9.99,379.62
2024-09-23,S1,P2,29,0,0,0,0,12.50,362.50
2024-09-23,S1,P3,24,0,0,0,0,7.75,186.00
2024-09-23,S2,P1,43,0,0,0,0,9.99,429.57
2024-09-23,S2,P2,35,0,0,0,0,12.50,437.50
2024-09-23,S2,P3,24,0,0,0,0,7.75,186.00
2024-09-24,S1,P1,35,0,0,0,0,9.99,349.65
2024-09-24,S1,P2,26,0,0,0,0,12.50,325.00
2024-09-24,S1,P3,28,0,0,0,0,7.75,217.00
2024-09-24,S2,P1,44,0,0,0,0,9.99,439.56
2024-09-24,S2,P2,35,0,0,0,0,12.50,437.50
2024-09-24,S2,P3,21,0,0,0,0,7.75,162.75
2024-09-25,S1,P1,36,0,0,0,0,9.99,359.64
2024-09-25,S1,P2,35,0,0,0,0,12.50,437.50
2024-09-25,S1,P3,25,0,0,0,0,7.75,193.75
2024-09-25,S2,P1,46,0,0,0,0,9.99,459.54
2024-09-25,S2,P2,39,0,0,0,0,12.50,487.50
2024-09-25,S2,P3,27,0,0,0,0,7.75,209.25
2024-09-26,S1,P1,38,0,0,0,0,9.99,379.62
2024-09-26,S1,P2,31,0,0,0,0,12.50,387.50
2024-09-26,S1,P3,27,0,0,0,0,7.75,209.25
2024-09-26,S2,P1,43,0,0,0,0,9.99,429.57
2024-09-26,S2,P2,35,0,0,0,0,12.50,437.50
2024-09-26,S2,P3,26,0,0,0,0,7.75,201.50
2024-09-27,S1,P1,36,0,0,0,0,9.99,359.64
2024-09-27,S1,P2,34,0,0,0,0,12.50,425.00
2024-09-27,S1,P3,29,0,0,0,0,7.75,224.75
2024-09-27,S2,P1,46,0,0,0,0,9.99,459.54
2024-09-27,S2,P2,36,0,0,0,0,12.50,450.00
2024-09-27,S2,P3,28,0,0,0,0,7.75,217.00
2024-09-28,S1,P1,36,0,0,1,0,9.99,359.64
2024-09-28,S1,P2,32,0,0,1,0,12.50,400.00
2024-09-28,S1,P3,31,0,0,1,0,7.75,240.25
2024-09-28,S2,P1,41,0,0,1,0,9.99,409.59
2024-09-28,S2,P2,16,0,0,1,1,12.50,200.00
2024-09-28,S2,P3,29,0,0,1,0,7.75,224.75
2024-09-29,S1,P1,34,0,0,1,0,9.99,339.66
2024-09-29,S1,P2,35,0,0,1,0,12.50,437.50
2024-09-29,S1,P3,26,0,0,1,0,7.75,201.50
2024-09-29,S2,P1,38,0,0,1,0,9.99,379.62
2024-09-29,S2,P2,31,0,0,1,0,12.50,387.50
2024-09-29,S2,P3,27,0,0,1,0,7.75,209.25
2024-09-30,S1,P1,34,0,0,0,0,9.99,339.66
2024-09-30,S1,P2,34,0,0,0,0,12.50,425.00
2024-09-30,S1,P3,23,0,0,0,0,7.75,178.25
2024-09-30,S2,P1,38,0,0,0,0,9.99,379.62
2024-09-30,S2,P2,31,0,0,0,0,12.50,387.50
2024-09-30,S2,P3,24,0,0,0,0,7.75,186.00
2024-10-01,S1,P1,37,0,0,0,0,9.99,369.63
2024-10-01,S1,P2,32,0,0,0,0,12.50,400.00
2024-10-01,S1,P3,29,1,0,0,0,6.98,202.42
2024-10-01,S2,P1,37,0,0,0,0,9.99,369.63
2024-10-01,S2,P2,33,0,0,0,0,12.50,412.50
2024-10-01,S2,P3,26,0,0,0,0,7.75,201.50
2024-10-02,S1,P1,32,0,0,0,0,9.99,319.68
2024-10-02,S1,P2,30,0,0,0,0,12.50,375.00
2024-10-02,S1,P3,31,1,0,0,0,6.98,216.38
2024-10-02,S2,P1,39,0,0,0,0,9.99,389.61
2024-10-02,S2,P2,38,0,0,0,0,12.50,475.00
2024-10-02,S2,P3,26,0,0,0,0,7.75,201.50
2024-10-03,S1,P1,27,0,0,0,0,9.99,269.73
2024-10-03,S1,P2,33,0,0,0,0,12.50,412.50
2024-10-03,S1,P3,33,1,0,0,0,6.98,230.34
2024-10-03,S2,P1,42,0,0,0,0,9.99,419.58
2024-10-03,S2,P2,40,0,0,0,0,12.50,500.00
2024-10-03,S2,P3,24,0,0,0,0,7.75,186.00
2024-10-04,S1,P1,40,0,0,0,0,9.99,399.60
2024-10-04,S1,P2,30,0,0,0,0,12.50,375.00
2024-10-04,S1,P3,30,0,0,0,0,7.75,232.50
2024-10-04,S2,P1,41,0,0,0,0,9.99,409.59
2024-10-04,S2,P2,41,0,0,0,0,12.50,512.50
2024-10-04,S2,P3,22,0,0,0,0,7.75,170.50
2024-10-05,S1,P1,44,0,0,1,0,9.99,439.56
2024-10-05,S1,P2,37,0,0,1,0,12.50,462.50
2024-10-05,S1,P3,31,0,0,1,0,7.75,240.25
2024-10-05,S2,P1,46,0,0,1,0,9.99,459.54
2024-10-05,S2,P2,42,0,0,1,0,12.50,525.00
2024-10-05,S2,P3,39,1,0,1,0,6.98,272.22
2024-10-06,S1,P1,45,0,0,1,0,9.99,449.55
2024-10-06,S1,P2,32,0,0,1,0,12.50,400.00
2024-10-06,S1,P3,28,0,0,1,0,7.75,217.00
2024-10-06,S2,P1,43,0,0,1,0,9.99,429.57
2024-10-06,S2,P2,37,0,0,1,0,12.50,462.50
2024-10-06,S2,P3,33,1,0,1,0,6.98,230.34
2024-10-07,S1,P1,36,0,0,0,0,9.99,359.64
2024-10-07,S1,P2,31,0,0,0,0,12.50,387.50
2024-10-07,S1,P3,27,0,0,0,0,7.75,209.25
2024-10-07,S2,P1,42,0,0,0,0,9.99,419.58
2024-10-07,S2,P2,33,0,0,0,0,12.50,412.50
2024-10-07,S2,P3,37,1,0,0,0,6.98,258.26
2024-10-08,S1,P1,38,0,0,0,0,9.99,379.62
2024-10-08,S1,P2,29,0,0,0,0,12.50,362.50
2024-10-08,S1,P3,27,0,0,0,0,7.75,209.25
2024-10-08,S2,P1,44,0,0,0,0,9.99,439.56
2024-10-08,S2,P2,35,0,0,0,0,12.50,437.50
2024-10-08,S2,P3,22,0,0,0,0,7.75,170.50
2024-10-09,S1,P1,34,0,0,0,0,9.99,339.66
2024-10-09,S1,P2,26,0,0,0,0,12.50,325.00
2024-10-09,S1,P3,26,0,0,0,0,7.75,201.50
2024-10-09,S2,P1,44,0,0,0,0,9.99,439.56
2024-10-09,S2,P2,34,0,0,0,0,12.50,425.00
2024-10-09,S2,P3,24,0,0,0,0,7.75,186.00
2024-10-10,S1,P1,37,0,0,0,0,9.99,369.63
2024-10-10,S1,P2,31,0,0,0,0,12.50,387.50
2024-10-10,S1,P3,26,0,0,0,0,7.75,201.50
2024-10-10,S2,P1,42,0,0,0,0,9.99,419.58
2024-10-10,S2,P2,34,0,0,0,0,12.50,425.00
2024-10-10,S2,P3,28,0,0,0,0,7.75,217.00
2024-10-11,S1,P1,40,0,0,0,0,9.99,399.60
2024-10-11,S1,P2,33,0,0,0,0,12.50,412.50
2024-10-11,S1,P3,28,0,0,0,0,7.75,217.00
2024-10-11,S2,P1,45,0,0,0,0,9.99,449.55
2024-10-11,S2,P2,35,0,0,0,0,12.50,437.50
2024-10-11,S2,P3,30,0,0,0,0,7.75,232.50
2024-10-12,S1,P1,40,0,0,1,0,9.99,399.60
2024-10-12,S1,P2,42,1,0,1,0,11.25,472.50
2024-10-12,S1,P3,32,0,0,1,0,7.75,248.00
2024-10-12,S2,P1,48,0,0,1,0,9.99,479.52
2024-10-12,S2,P2,36,0,0,1,0,12.50,450.00
2024-10-12,S2,P3,30,0,0,1,0,7.75,232.50
2024-10-13,S1,P1,45,0,0,1,0,9.99,449.55
2024-10-13,S1,P2,40,1,0,1,0,11.25,450.00
2024-10-13,S1,P3,29,0,0,1,0,7.75,224.75
2024-10-13,S2,P1,43,0,0,1,0,9.99,429.57
2024-10-13,S2,P2,34,0,0,1,0,12.50,425.00
2024-10-13,S2,P3,28,0,0,1,0,7.75,217.00
2024-10-14,S1,P1,37,0,0,0,0,9.99,369.63
2024-10-14,S1,P2,38,1,0,0,0,11.25,427.50
2024-10-14,S1,P3,29,0,0,0,0,7.75,224.75
2024-10-14,S2,P1,40,0,0,0,0,9.99,399.60
2024-10-14,S2,P2,30,0,0,0,0,12.50,375.00
2024-10-14,S2,P3,30,0,0,0,0,7.75,232.50
2024-10-15,S1,P1,38,0,0,0,0,9.99,379.62
2024-10-15,S1,P2,35,0,0,0,0,12.50,437.50
2024-10-15,S1,P3,28,0,0,0,0,7.75,217.00
2024-10-15,S2,P1,21,0,0,0,1,9.99,209.79
2024-10-15,S2,P2,32,0,0,0,0,12.50,400.00
2024-10-15,S2,P3,26,0,0,0,0,7.75,201.50
2024-10-16,S1,P1,36,0,0,0,0,9.99,359.64
2024-10-16,S1,P2,31,0,0,0,0,12.50,387.50
2024-10-16,S1,P3,26,0,0,0,0,7.75,201.50
2024-10-16,S2,P1,44,0,0,0,0,9.99,439.56
2024-10-16,S2,P2,48,1,0,0,0,11.25,540.00
2024-10-16,S2,P3,26,0,0,0,0,7.75,201.50
2024-10-17,S1,P1,42,0,0,0,0,9.99,419.58
2024-10-17,S1,P2,33,0,0,0,0,12.50,412.50
2024-10-17,S1,P3,25,0,0,0,0,7.75,193.75
2024-10-17,S2,P1,43,0,0,0,0,9.99,429.57
2024-10-17,S2,P2,46,1,0,0,0,11.25,517.50
2024-10-17,S2,P3,26,0,0,0,0,7.75,201.50
2024-10-18,S1,P1,42,0,0,0,0,9.99,419.58
2024-10-18,S1,P2,40,0,0,0,0,12.50,500.00
2024-10-18,S1,P3,29,0,0,0,0,7.75,224.75
2024-10-18,S2,P1,44,0,0,0,0,9.99,439.56
2024-10-18,S2,P2,49,1,0,0,0,11.25,551.25
2024-10-18,S2,P3,30,0,0,0,0,7.75,232.50
2024-10-19,S1,P1,42,0,0,1,0,9.99,419.58
2024-10-19,S1,P2,32,0,0,1,0,12.50,400.00
2024-10-19,S1,P3,32,0,0,1,0,7.75,248.00
2024-10-19,S2,P1,44,0,0,1,0,9.99,439.56
2024-10-19,S2,P2,40,0,0,1,0,12.50,500.00
2024-10-19,S2,P3,32,0,0,1,0,7.75,248.00
2024-10-20,S1,P1,38,0,0,1,0,9.99,379.62
2024-10-20,S1,P2,29,0,0,1,0,12.50,362.50
2024-10-20,S1,P3,25,0,0,1,0,7.75,193.75
2024-10-20,S2,P1,47,0,0,1,0,9.99,469.53
2024-10-20,S2,P2,32,0,0,1,0,12.50,400.00
2024-10-20,S2,P3,22,0,0,1,0,7.75,170.50
2024-10-21,S1,P1,35,0,0,0,0,9.99,349.65
2024-10-21,S1,P2,32,0,0,0,0,12.50,400.00
2024-10-21,S1,P3,25,0,0,0,0,7.75,193.75
2024-10-21,S2,P1,41,0,0,0,0,9.99,409.59
2024-10-21,S2,P2,36,0,0,0,0,12.50,450.00
2024-10-21,S2,P3,25,0,0,0,0,7.75,193.75
2024-10-22,S1,P1,38,0,0,0,0,9.99,379.62
2024-10-22,S1,P2,30,0,0,0,0,12.50,375.00
2024-10-22,S1,P3,31,0,0,0,0,7.75,240.25
2024-10-22,S2,P1,52,0,0,0,0,9.99,519.48
2024-10-22,S2,P2,34,0,0,0,0,12.50,425.00
2024-10-22,S2,P3,24,0,0,0,0,7.75,186.00
2024-10-23,S1,P1,41,1,0,0,0,8.99,368.59
2024-10-23,S1,P2,33,0,0,0,0,12.50,412.50
2024-10-23,S1,P3,30,0,0,0,0,7.75,232.50
2024-10-23,S2,P1,46,0,0,0,0,9.99,459.54
2024-10-23,S2,P2,40,0,0,0,0,12.50,500.00
2024-10-23,S2,P3,28,0,0,0,0,7.75,217.00
2024-10-24,S1,P1,41,1,0,0,0,8.99,368.59
2024-10-24,S1,P2,31,0,0,0,0,12.50,387.50
2024-10-24,S1,P3,31,0,0,0,0,7.75,240.25
2024-10-24,S2,P1,43,0,0,0,0,9.99,429.57
2024-10-24,S2,P2,29,0,0,0,0,12.50,362.50
2024-10-24,S2,P3,23,0,0,0,0,7.75,178.25
2024-10-25,S1,P1,47,1,0,0,0,8.99,422.53
2024-10-25,S1,P2,33,0,0,0,0,12.50,412.50
2024-10-25,S1,P3,26,0,0,0,0,7.75,201.50
2024-10-25,S2,P1,46,0,0,0,0,9.99,459.54
2024-10-25,S2,P2,34,0,0,0,0,12.50,425.00
2024-10-25,S2,P3,28,0,0,0,0,7.75,217.00
2024-10-26,S1,P1,41,0,0,1,0,9.99,409.59
2024-10-26,S1,P2,37,0,0,1,0,12.50,462.50
2024-10-26,S1,P3,31,0,0,1,0,7.75,240.25
2024-10-26,S2,P1,50,0,0,1,0,9.99,499.50
2024-10-26,S2,P2,38,0,0,1,0,12.50,475.00
